|Index|pVelocitySplineBuffer|pPositionSplineBuffer
|2048|79.1457|27.9089
|2049|79.3205|27.9881
|2050|79.4954|28.0675
|2051|79.6705|28.1471
|2052|79.8458|28.2268
|2053|80.0213|28.3068
|2054|80.197|28.3869
|2055|80.3729|28.4672
|2056|80.5489|28.5476
|2057|80.7251|28.6283
|2058|80.9015|28.7091
|2059|81.0781|28.7901
|2060|81.2549|28.8712
|2061|81.4318|28.9526
|2062|81.6089|29.0341
|2063|81.7862|29.1158
|2064|81.9636|29.1977
|2065|82.1412|29.2797
|2066|82.319|29.362
|2067|82.497|29.4444
|2068|82.6751|29.5269
|2069|82.8533|29.6097
|2070|83.0318|29.6927
|2071|83.2104|29.7758
|2072|83.3891|29.8591
|2073|83.568|29.9426
|2074|83.747|30.0262
|2075|83.9263|30.11
|2076|84.1056|30.1941
|2077|84.2851|30.2783
|2078|84.4648|30.3626
|2079|84.6446|30.4472
|2080|84.8245|30.5319
|2081|85.0046|30.6168
|2082|85.1848|30.7019
|2083|85.3651|30.7872
|2084|85.5456|30.8727
|2085|85.7263|30.9583
|2086|85.907|31.0441
|2087|86.0879|31.1301
|2088|86.269|31.2163
|2089|86.4501|31.3026
|2090|86.6314|31.3892
|2091|86.8128|31.4759
|2092|86.9943|31.5628
|2093|87.176|31.6499
|2094|87.3578|31.7372
|2095|87.5397|31.8246
|2096|87.7217|31.9122
|2097|87.9038|32.0001
|2098|88.086|32.0881
|2099|88.2684|32.1762
|2100|88.4508|32.2646
|2101|88.6334|32.3531
|2102|88.8161|32.4419
|2103|88.9989|32.5308
|2104|89.1817|32.6199
|2105|89.3647|32.7091
|2106|89.5478|32.7986
|2107|89.731|32.8882
|2108|89.9143|32.978
|2109|90.0977|33.0681
|2110|90.2811|33.1582
|2111|90.4647|33.2486
|2112|90.6483|33.3392
|2113|90.8321|33.4299
|2114|91.0159|33.5208
|2115|91.1998|33.6119
|2116|91.3838|33.7032
|2117|91.5679|33.7947
|2118|91.752|33.8864
|2119|91.9363|33.9782
|2120|92.1206|34.0702
|2121|92.3049|34.1625
|2122|92.4894|34.2549
|2123|92.6739|34.3474
|2124|92.8585|34.4402
|2125|93.0432|34.5332
|2126|93.2279|34.6263
|2127|93.4127|34.7196
|2128|93.5975|34.8131
|2129|93.7825|34.9068
|2130|93.9674|35.0007
|2131|94.1525|35.0947
|2132|94.3375|35.189
|2133|94.5227|35.2834
|2134|94.7079|35.378
|2135|94.8931|35.4728
|2136|95.0784|35.5678
|2137|95.2637|35.663
|2138|95.4491|35.7583
|2139|95.6345|35.8539
|2140|95.82|35.9496
|2141|96.0055|36.0455
|2142|96.191|36.1416
|2143|96.3766|36.2379
|2144|96.5622|36.3344
|2145|96.7479|36.431
|2146|96.9335|36.5279
|2147|97.1192|36.6249
|2148|97.305|36.7221
|2149|97.4907|36.8195
|2150|97.6765|36.9171
|2151|97.8623|37.0149
|2152|98.0481|37.1128
|2153|98.2339|37.211
|2154|98.4198|37.3093
|2155|98.6057|37.4078
|2156|98.7916|37.5065
|2157|98.9775|37.6054
|2158|99.1634|37.7045
|2159|99.3493|37.8037
|2160|99.5352|37.9031
|2161|99.7211|38.0028
|2162|99.907|38.1026
|2163|100.093|38.2026
|2164|100.279|38.3028
|2165|100.465|38.4031
|2166|100.651|38.5037
|2167|100.837|38.6045
|2168|101.023|38.7054
|2169|101.208|38.8065
|2170|101.394|38.9078
|2171|101.58|39.0093
|2172|101.766|39.111
|2173|101.952|39.2128
|2174|102.138|39.3149
|2175|102.324|39.4171
|2176|102.509|39.5195
|2177|102.695|39.6221
|2178|102.881|39.7249
|2179|103.066|39.8279
|2180|103.252|39.931
|2181|103.438|40.0344
|2182|103.623|40.1379
|2183|103.809|40.2416
|2184|103.995|40.3455
|2185|104.18|40.4496
|2186|104.365|40.5539
|2187|104.551|40.6583
|2188|104.736|40.763
|2189|104.922|40.8678
|2190|105.107|40.9728
|2191|105.292|41.078
|2192|105.477|41.1834
|2193|105.662|41.289
|2194|105.848|41.3947
|2195|106.033|41.5007
|2196|106.218|41.6068
|2197|106.402|41.7131
|2198|106.587|41.8196
|2199|106.772|41.9263
|2200|106.957|42.0332
|2201|107.141|42.1402
|2202|107.326|42.2474
|2203|107.511|42.3549
|2204|107.695|42.4625
|2205|107.879|42.5702
|2206|108.064|42.6782
|2207|108.248|42.7864
|2208|108.432|42.8947
|2209|108.616|43.0032
|2210|108.8|43.1119
|2211|108.984|43.2208
|2212|109.168|43.3299
|2213|109.352|43.4392
|2214|109.535|43.5486
|2215|109.719|43.6582
|2216|109.902|43.7681
|2217|110.086|43.878
|2218|110.269|43.9882
|2219|110.452|44.0986
|2220|110.635|44.2091
|2221|110.818|44.3199
|2222|111.001|44.4308
|2223|111.184|44.5419
|2224|111.367|44.6531
|2225|111.549|44.7646
|2226|111.732|44.8762
|2227|111.914|44.9881
|2228|112.096|45.1001
|2229|112.278|45.2122
|2230|112.46|45.3246
|2231|112.642|45.4372
|2232|112.824|45.5499
|2233|113.006|45.6628
|2234|113.187|45.7759
|2235|113.369|45.8892
|2236|113.55|46.0026
|2237|113.731|46.1163
|2238|113.912|46.2301
|2239|114.093|46.3441
|2240|114.274|46.4583
|2241|114.454|46.5727
|2242|114.635|46.6872
|2243|114.815|46.8019
|2244|114.995|46.9168
|2245|115.176|47.0319
|2246|115.355|47.1472
|2247|115.535|47.2626
|2248|115.715|47.3783
|2249|115.894|47.4941
|2250|116.074|47.61
|2251|116.253|47.7262
|2252|116.432|47.8426
|2253|116.611|47.9591
|2254|116.79|48.0758
|2255|116.968|48.1927
|2256|117.147|48.3097
|2257|117.325|48.4269
|2258|117.503|48.5444
|2259|117.681|48.662
|2260|117.859|48.7797
|2261|118.036|48.8977
|2262|118.214|49.0158
|2263|118.391|49.1341
|2264|118.568|49.2526
|2265|118.745|49.3712
|2266|118.922|49.4901
|2267|119.098|49.6091
|2268|119.275|49.7283
|2269|119.451|49.8476
|2270|119.627|49.9672
|2271|119.803|50.0869
|2272|119.979|50.2068
|2273|120.154|50.3268
|2274|120.329|50.4471
|2275|120.505|50.5675
|2276|120.68|50.6881
|2277|120.854|50.8089
|2278|121.029|50.9298
|2279|121.203|51.0509
|2280|121.377|51.1722
|2281|121.551|51.2937
|2282|121.725|51.4153
|2283|121.899|51.5371
|2284|122.072|51.6591
|2285|122.245|51.7813
|2286|122.418|51.9036
|2287|122.591|52.0261
|2288|122.763|52.1488
|2289|122.936|52.2716
|2290|123.108|52.3946
|2291|123.28|52.5178
|2292|123.451|52.6412
|2293|123.623|52.7647
|2294|123.794|52.8885
|2295|123.965|53.0123
|2296|124.136|53.1364
|2297|124.306|53.2606
|2298|124.477|53.385
|2299|124.647|53.5096
|2300|124.817|53.6343
|2301|124.987|53.7592
|2302|125.156|53.8843
|2303|125.325|54.0095
|2304|125.494|54.1349
|2305|125.663|54.2605
|2306|125.832|54.3862
|2307|126|54.5122
|2308|126.168|54.6382
|2309|126.336|54.7645
|2310|126.503|54.8909
|2311|126.671|55.0175
|2312|126.838|55.1442
|2313|127.005|55.2712
|2314|127.171|55.3983
|2315|127.337|55.5255
|2316|127.504|55.6529
|2317|127.669|55.7805
|2318|127.835|55.9083
|2319|128|56.0362
|2320|128.165|56.1643
|2321|128.33|56.2925
|2322|128.495|56.4209
|2323|128.659|56.5495
|2324|128.823|56.6783
|2325|128.987|56.8072
|2326|129.151|56.9362
|2327|129.314|57.0655
|2328|129.477|57.1949
|2329|129.64|57.3244
|2330|129.802|57.4541
|2331|129.964|57.584
|2332|130.126|57.7141
|2333|130.288|57.8443
|2334|130.449|57.9746
|2335|130.61|58.1052
|2336|130.771|58.2359
|2337|130.932|58.3667
|2338|131.092|58.4977
|2339|131.252|58.6289
|2340|131.412|58.7602
|2341|131.571|58.8917
|2342|131.73|59.0234
|2343|131.889|59.1552
|2344|132.048|59.2871
|2345|132.206|59.4193
|2346|132.364|59.5516
|2347|132.522|59.684
|2348|132.679|59.8166
|2349|132.837|59.9494
|2350|132.993|60.0823
|2351|133.15|60.2153
|2352|133.306|60.3486
|2353|133.462|60.482
|2354|133.618|60.6155
|2355|133.773|60.7492
|2356|133.928|60.883
|2357|134.083|61.0171
|2358|134.238|61.1512
|2359|134.392|61.2855
|2360|134.546|61.42
|2361|134.699|61.5546
|2362|134.852|61.6894
|2363|135.005|61.8243
|2364|135.158|61.9594
|2365|135.31|62.0946
|2366|135.462|62.23
|2367|135.614|62.3656
|2368|135.765|62.5013
|2369|135.916|62.6371
|2370|136.067|62.7731
|2371|136.217|62.9092
|2372|136.368|63.0455
|2373|136.517|63.182
|2374|136.667|63.3186
|2375|136.816|63.4553
|2376|136.965|63.5922
|2377|137.113|63.7292
|2378|137.261|63.8664
|2379|137.409|64.0037
|2380|137.557|64.1412
|2381|137.704|64.2789
|2382|137.851|64.4166
|2383|137.997|64.5546
|2384|138.144|64.6926
|2385|138.29|64.8308
|2386|138.435|64.9692
|2387|138.58|65.1077
|2388|138.725|65.2464
|2389|138.87|65.3852
|2390|139.014|65.5241
|2391|139.158|65.6632
|2392|139.301|65.8024
|2393|139.444|65.9418
|2394|139.587|66.0813
|2395|139.73|66.221
|2396|139.872|66.3608
|2397|140.014|66.5007
|2398|140.155|66.6408
|2399|140.296|66.781
|2400|140.437|66.9214
|2401|140.578|67.0619
|2402|140.718|67.2026
|2403|140.857|67.3433
|2404|140.997|67.4843
|2405|141.136|67.6253
|2406|141.275|67.7665
|2407|141.413|67.9079
|2408|141.551|68.0494
|2409|141.688|68.191
|2410|141.826|68.3327
|2411|141.963|68.4746
|2412|142.099|68.6167
|2413|142.235|68.7588
|2414|142.371|68.9011
|2415|142.507|69.0436
|2416|142.642|69.1861
|2417|142.777|69.3289
|2418|142.911|69.4717
|2419|143.045|69.6147
|2420|143.179|69.7578
|2421|143.312|69.901
|2422|143.445|70.0444
|2423|143.578|70.1879
|2424|143.71|70.3316
|2425|143.842|70.4753
|2426|143.973|70.6193
|2427|144.104|70.7633
|2428|144.235|70.9075
|2429|144.365|71.0518
|2430|144.495|71.1962
|2431|144.625|71.3408
|2432|144.754|71.4854
|2433|144.883|71.6303
|2434|145.012|71.7752
|2435|145.14|71.9203
|2436|145.268|72.0655
|2437|145.395|72.2108
|2438|145.522|72.3563
|2439|145.649|72.5019
|2440|145.775|72.6476
|2441|145.901|72.7934
|2442|146.026|72.9394
|2443|146.151|73.0855
|2444|146.276|73.2317
|2445|146.401|73.378
|2446|146.525|73.5245
|2447|146.648|73.6711
|2448|146.771|73.8178
|2449|146.894|73.9646
|2450|147.017|74.1116
|2451|147.139|74.2586
|2452|147.26|74.4058
|2453|147.382|74.5532
|2454|147.503|74.7006
|2455|147.623|74.8482
|2456|147.743|74.9959
|2457|147.863|75.1437
|2458|147.982|75.2916
|2459|148.101|75.4396
|2460|148.22|75.5878
|2461|148.338|75.7361
|2462|148.456|75.8845
|2463|148.573|76.033
|2464|148.691|76.1816
|2465|148.807|76.3304
|2466|148.923|76.4792
|2467|149.039|76.6282
|2468|149.155|76.7773
|2469|149.27|76.9265
|2470|149.385|77.0758
|2471|149.499|77.2253
|2472|149.613|77.3748
|2473|149.726|77.5245
|2474|149.839|77.6743
|2475|149.952|77.8242
|2476|150.064|77.9742
|2477|150.176|78.1243
|2478|150.288|78.2745
|2479|150.399|78.4249
|2480|150.51|78.5753
|2481|150.62|78.7259
|2482|150.73|78.8766
|2483|150.84|79.0274
|2484|150.949|79.1783
|2485|151.058|79.3293
|2486|151.166|79.4804
|2487|151.274|79.6316
|2488|151.381|79.7829
|2489|151.489|79.9344
|2490|151.595|80.0859
|2491|151.702|80.2375
|2492|151.808|80.3893
|2493|151.913|80.5412
|2494|152.018|80.6931
|2495|152.123|80.8452
|2496|152.227|80.9974
|2497|152.331|81.1497
|2498|152.435|81.302
|2499|152.538|81.4545
|2500|152.641|81.6071
|2501|152.743|81.7598
|2502|152.845|81.9126
|2503|152.947|82.0655
|2504|153.048|82.2185
|2505|153.149|82.3716
|2506|153.249|82.5248
|2507|153.349|82.6781
|2508|153.448|82.8315
|2509|153.547|82.985
|2510|153.646|83.1386
|2511|153.744|83.2923
|2512|153.842|83.4461
|2513|153.94|83.6
|2514|154.037|83.754
|2515|154.134|83.908
|2516|154.23|84.0622
|2517|154.326|84.2165
|2518|154.421|84.3709
|2519|154.516|84.5253
|2520|154.611|84.6799
|2521|154.705|84.8346
|2522|154.799|84.9893
|2523|154.893|85.1442
|2524|154.986|85.2991
|2525|155.078|85.4541
|2526|155.171|85.6093
|2527|155.263|85.7645
|2528|155.354|85.9198
|2529|155.445|86.0752
|2530|155.536|86.2307
|2531|155.626|86.3863
|2532|155.716|86.5419
|2533|155.805|86.6977
|2534|155.894|86.8535
|2535|155.983|87.0095
|2536|156.071|87.1655
|2537|156.159|87.3216
|2538|156.246|87.4778
|2539|156.333|87.6341
|2540|156.42|87.7905
|2541|156.506|87.9469
|2542|156.592|88.1035
|2543|156.677|88.2601
|2544|156.762|88.4168
|2545|156.847|88.5737
|2546|156.931|88.7305
|2547|157.015|88.8875
|2548|157.098|89.0446
|2549|157.181|89.2017
|2550|157.264|89.3589
|2551|157.346|89.5162
|2552|157.428|89.6736
|2553|157.509|89.8311
|2554|157.59|89.9886
|2555|157.671|90.1463
|2556|157.751|90.304
|2557|157.831|90.4618
|2558|157.91|90.6196
|2559|157.989|90.7776
|2560|158.067|90.9356
|2561|158.146|91.0937
|2562|158.223|91.2519
|2563|158.301|91.4102
|2564|158.378|91.5685
|2565|158.454|91.7269
|2566|158.531|91.8854
|2567|158.606|92.044
|2568|158.682|92.2026
|2569|158.757|92.3614
|2570|158.831|92.5202
|2571|158.905|92.679
|2572|158.979|92.838
|2573|159.053|92.997
|2574|159.126|93.1561
|2575|159.198|93.3152
|2576|159.271|93.4745
|2577|159.342|93.6338
|2578|159.414|93.7931
|2579|159.485|93.9526
|2580|159.555|94.1121
|2581|159.626|94.2717
|2582|159.696|94.4314
|2583|159.765|94.5911
|2584|159.834|94.7509
|2585|159.903|94.9108
|2586|159.971|95.0707
|2587|160.039|95.2307
|2588|160.107|95.3908
|2589|160.174|95.5509
|2590|160.24|95.7111
|2591|160.307|95.8714
|2592|160.373|96.0317
|2593|160.438|96.1921
|2594|160.504|96.3526
|2595|160.568|96.5132
|2596|160.633|96.6738
|2597|160.697|96.8344
|2598|160.761|96.9951
|2599|160.824|97.1559
|2600|160.887|97.3168
|2601|160.949|97.4777
|2602|161.011|97.6387
|2603|161.073|97.7997
|2604|161.134|97.9608
|2605|161.195|98.122
|2606|161.256|98.2832
|2607|161.316|98.4445
|2608|161.376|98.6059
|2609|161.436|98.7673
|2610|161.495|98.9287
|2611|161.553|99.0903
|2612|161.612|99.2518
|2613|161.67|99.4135
|2614|161.727|99.5752
|2615|161.785|99.7369
|2616|161.841|99.8988
|2617|161.898|100.061
|2618|161.954|100.223
|2619|162.01|100.385
|2620|162.065|100.547
|2621|162.12|100.709
|2622|162.175|100.871
|2623|162.229|101.033
|2624|162.283|101.195
|2625|162.336|101.358
|2626|162.39|101.52
|2627|162.442|101.682
|2628|162.495|101.845
|2629|162.547|102.007
|2630|162.599|102.17
|2631|162.65|102.333
|2632|162.701|102.495
|2633|162.752|102.658
|2634|162.802|102.821
|2635|162.852|102.984
|2636|162.901|103.146
|2637|162.95|103.309
|2638|162.999|103.472
|2639|163.048|103.635
|2640|163.096|103.798
|2641|163.144|103.962
|2642|163.191|104.125
|2643|163.238|104.288
|2644|163.285|104.451
|2645|163.331|104.614
|2646|163.377|104.778
|2647|163.423|104.941
|2648|163.468|105.105
|2649|163.513|105.268
|2650|163.558|105.432
|2651|163.602|105.595
|2652|163.646|105.759
|2653|163.69|105.923
|2654|163.733|106.086
|2655|163.776|106.25
|2656|163.818|106.414
|2657|163.861|106.578
|2658|163.903|106.742
|2659|163.944|106.905
|2660|163.985|107.069
|2661|164.026|107.233
|2662|164.067|107.398
|2663|164.107|107.562
|2664|164.147|107.726
|2665|164.186|107.89
|2666|164.226|108.054
|2667|164.265|108.218
|2668|164.303|108.383
|2669|164.341|108.547
|2670|164.379|108.711
|2671|164.417|108.876
|2672|164.454|109.04
|2673|164.491|109.205
|2674|164.528|109.369
|2675|164.564|109.534
|2676|164.6|109.698
|2677|164.636|109.863
|2678|164.671|110.028
|2679|164.706|110.192
|2680|164.741|110.357
|2681|164.775|110.522
|2682|164.809|110.686
|2683|164.843|110.851
|2684|164.876|111.016
|2685|164.909|111.181
|2686|164.942|111.346
|2687|164.975|111.511
|2688|165.007|111.676
|2689|165.039|111.841
|2690|165.071|112.006
|2691|165.102|112.171
|2692|165.133|112.336
|2693|165.164|112.501
|2694|165.194|112.667
|2695|165.224|112.832
|2696|165.254|112.997
|2697|165.283|113.162
|2698|165.313|113.328
|2699|165.342|113.493
|2700|165.37|113.658
|2701|165.399|113.824
|2702|165.427|113.989
|2703|165.454|114.154
|2704|165.482|114.32
|2705|165.509|114.485
|2706|165.536|114.651
|2707|165.563|114.817
|2708|165.589|114.982
|2709|165.615|115.148
|2710|165.641|115.313
|2711|165.666|115.479
|2712|165.692|115.645
|2713|165.717|115.81
|2714|165.741|115.976
|2715|165.766|116.142
|2716|165.79|116.308
|2717|165.814|116.473
|2718|165.837|116.639
|2719|165.86|116.805
|2720|165.884|116.971
|2721|165.906|117.137
|2722|165.929|117.303
|2723|165.951|117.469
|2724|165.973|117.635
|2725|165.995|117.801
|2726|166.016|117.967
|2727|166.038|118.133
|2728|166.058|118.299
|2729|166.079|118.465
|2730|166.1|118.631
|2731|166.12|118.797
|2732|166.14|118.963
|2733|166.159|119.129
|2734|166.179|119.295
|2735|166.198|119.462
|2736|166.217|119.628
|2737|166.236|119.794
|2738|166.254|119.96
|2739|166.273|120.127
|2740|166.291|120.293
|2741|166.308|120.459
|2742|166.326|120.625
|2743|166.343|120.792
|2744|166.36|120.958
|2745|166.377|121.125
|2746|166.394|121.291
|2747|166.41|121.457
|2748|166.426|121.624
|2749|166.442|121.79
|2750|166.458|121.957
|2751|166.473|122.123
|2752|166.488|122.29
|2753|166.503|122.456
|2754|166.518|122.623
|2755|166.533|122.789
|2756|166.547|122.956
|2757|166.561|123.122
|2758|166.575|123.289
|2759|166.589|123.455
|2760|166.602|123.622
|2761|166.616|123.789
|2762|166.629|123.955
|2763|166.641|124.122
|2764|166.654|124.288
|2765|166.667|124.455
|2766|166.679|124.622
|2767|166.691|124.788
|2768|166.703|124.955
|2769|166.715|125.122
|2770|166.726|125.289
|2771|166.737|125.455
|2772|166.748|125.622
|2773|166.759|125.789
|2774|166.77|125.956
|2775|166.781|126.122
|2776|166.791|126.289
|2777|166.801|126.456
|2778|166.811|126.623
|2779|166.821|126.79
|2780|166.83|126.956
|2781|166.84|127.123
|2782|166.849|127.29
|2783|166.858|127.457
|2784|166.867|127.624
|2785|166.876|127.791
|2786|166.884|127.958
|2787|166.893|128.124
|2788|166.901|128.291
|2789|166.909|128.458
|2790|166.917|128.625
|2791|166.925|128.792
|2792|166.932|128.959
|2793|166.94|129.126
|2794|166.947|129.293
|2795|166.954|129.46
|2796|166.961|129.627
|2797|166.968|129.794
|2798|166.974|129.961
|2799|166.981|130.128
|2800|166.987|130.295
|2801|166.994|130.462
|2802|167|130.629
|2803|167.006|130.796
|2804|167.011|130.963
|2805|167.017|131.13
|2806|167.022|131.297
|2807|167.028|131.464
|2808|167.033|131.631
|2809|167.038|131.798
|2810|167.043|131.965
|2811|167.048|132.132
|2812|167.053|132.299
|2813|167.057|132.466
|2814|167.062|132.633
|2815|167.066|132.8
|2816|167.07|132.967
|2817|167.074|133.134
|2818|167.078|133.301
|2819|167.082|133.468
|2820|167.086|133.636
|2821|167.09|133.803
|2822|167.093|133.97
|2823|167.096|134.137
|2824|167.1|134.304
|2825|167.103|134.471
|2826|167.106|134.638
|2827|167.109|134.805
|2828|167.112|134.972
|2829|167.115|135.139
|2830|167.117|135.307
|2831|167.12|135.474
|2832|167.123|135.641
|2833|167.125|135.808
|2834|167.127|135.975
|2835|167.129|136.142
|2836|167.132|136.309
|2837|167.134|136.476
|2838|167.136|136.644
|2839|167.138|136.811
|2840|167.139|136.978
|2841|167.141|137.145
|2842|167.143|137.312
|2843|167.144|137.479
|2844|167.146|137.646
|2845|167.147|137.814
|2846|167.149|137.981
|2847|167.15|138.148
|2848|167.151|138.315
|2849|167.152|138.482
|2850|167.153|138.649
|2851|167.154|138.816
|2852|167.155|138.984
|2853|167.156|139.151
|2854|167.157|139.318
|2855|167.158|139.485
|2856|167.159|139.652
|2857|167.16|139.819
|2858|167.16|139.987
|2859|167.161|140.154
|2860|167.161|140.321
|2861|167.162|140.488
|2862|167.162|140.655
|2863|167.163|140.822
|2864|167.163|140.99
|2865|167.164|141.157
|2866|167.164|141.324
|2867|167.164|141.491
|2868|167.165|141.658
|2869|167.165|141.825
|2870|167.165|141.993
|2871|167.165|142.16
|2872|167.165|142.327
|2873|167.165|142.494
|2874|167.166|142.661
|2875|167.166|142.828
|2876|167.166|142.996
|2877|167.166|143.163
|2878|167.166|143.33
|2879|167.166|143.497
|2880|167.166|143.664
|2881|167.166|143.831
|2882|167.166|143.999
|2883|167.166|144.166
|2884|167.166|144.333
|2885|167.166|144.5
|2886|144.5|-0.000141332
|2887|-625|0
|2888|0|0
|2889|1445|512
|2890|0|-625
|2891|144.5|-625
|2892|-4.8367e-026|-4.8367e-026
|2893|167.166|0.167166
|2894|167.166|0.334332
|2895|167.166|0.501498
|2896|167.166|0.668664
|2897|167.166|0.83583
|2898|167.166|1.003
|2899|167.166|1.17016
|2900|167.166|1.33733
|2901|167.166|1.50449
|2902|167.166|1.67166
|2903|167.166|1.83882
|2904|167.165|2.00599
|2905|167.165|2.17316
|2906|167.165|2.34032
|2907|167.165|2.50749
|2908|167.165|2.67465
|2909|167.165|2.84182
|2910|167.164|3.00898
|2911|167.164|3.17614
|2912|167.164|3.34331
|2913|167.163|3.51047
|2914|167.163|3.67763
|2915|167.162|3.8448
|2916|167.162|4.01196
|2917|167.161|4.17912
|2918|167.161|4.34628
|2919|167.16|4.51344
|2920|167.16|4.6806
|2921|167.159|4.84776
|2922|167.158|5.01492
|2923|167.157|5.18208
|2924|167.156|5.34924
|2925|167.155|5.51639
|2926|167.154|5.68355
|2927|167.153|5.8507
|2928|167.152|6.01785
|2929|167.151|6.185
|2930|167.15|6.35216
|2931|167.149|6.5193
|2932|167.147|6.68645
|2933|167.146|6.8536
|2934|167.144|7.02074
|2935|167.143|7.18789
|2936|167.141|7.35503
|2937|167.139|7.52217
|2938|167.138|7.68931
|2939|167.136|7.85645
|2940|167.134|8.02358
|2941|167.132|8.19071
|2942|167.129|8.35784
|2943|167.127|8.52497
|2944|167.125|8.6921
|2945|167.123|8.85922
|2946|167.12|9.02634
|2947|167.117|9.19346
|2948|167.115|9.36058
|2949|167.112|9.52769
|2950|167.109|9.6948
|2951|167.106|9.86191
|2952|167.103|10.029
|2953|167.1|10.1961
|2954|167.096|10.3632
|2955|167.093|10.5303
|2956|167.09|10.6974
|2957|167.086|10.8645
|2958|167.082|11.0316
|2959|167.078|11.1987
|2960|167.074|11.3657
|2961|167.07|11.5328
|2962|167.066|11.6999
|2963|167.062|11.8669
|2964|167.057|12.034
|2965|167.053|12.201
|2966|167.048|12.3681
|2967|167.043|12.5351
|2968|167.038|12.7022
|2969|167.033|12.8692
|2970|167.028|13.0362
|2971|167.022|13.2033
|2972|167.017|13.3703
|2973|167.011|13.5373
|2974|167.006|13.7043
|2975|167|13.8713
|2976|166.994|14.0383
|2977|166.987|14.2053
|2978|166.981|14.3723
|2979|166.974|14.5393
|2980|166.968|14.7062
|2981|166.961|14.8732
|2982|166.954|15.0402
|2983|166.947|15.2071
|2984|166.94|15.3741
|2985|166.932|15.541
|2986|166.925|15.7079
|2987|166.917|15.8748
|2988|166.909|16.0418
|2989|166.901|16.2087
|2990|166.893|16.3756
|2991|166.884|16.5424
|2992|166.876|16.7093
|2993|166.867|16.8762
|2994|166.858|17.0431
|2995|166.849|17.2099
|2996|166.84|17.3768
|2997|166.83|17.5436
|2998|166.821|17.7104
|2999|166.811|17.8772
|3000|166.801|18.044
|3001|166.791|18.2108
|3002|166.781|18.3776
|3003|166.77|18.5444
|3004|166.759|18.7112
|3005|166.748|18.8779
|3006|166.737|19.0447
|3007|166.726|19.2114
|3008|166.715|19.3781
|3009|166.703|19.5448
|3010|166.691|19.7115
|3011|166.679|19.8782
|3012|166.667|20.0449
|3013|166.654|20.2115
|3014|166.641|20.3782
|3015|166.629|20.5448
|3016|166.616|20.7114
|3017|166.602|20.878
|3018|166.589|21.0446
|3019|166.575|21.2112
|3020|166.561|21.3778
|3021|166.547|21.5443
|3022|166.533|21.7109
|3023|166.518|21.8774
|3024|166.503|22.0439
|3025|166.488|22.2104
|3026|166.473|22.3769
|3027|166.458|22.5434
|3028|166.442|22.7098
|3029|166.426|22.8762
|3030|166.41|23.0427
|3031|166.394|23.2091
|3032|166.377|23.3755
|3033|166.36|23.5418
|3034|166.343|23.7082
|3035|166.326|23.8745
|3036|166.308|24.0408
|3037|166.291|24.2071
|3038|166.273|24.3734
|3039|166.254|24.5397
|3040|166.236|24.7059
|3041|166.217|24.8721
|3042|166.198|25.0383
|3043|166.179|25.2045
|3044|166.159|25.3707
|3045|166.14|25.5369
|3046|166.12|25.703
|3047|166.1|25.8691
|3048|166.079|26.0352
|3049|166.058|26.2013
|3050|166.038|26.3673
|3051|166.016|26.5333
|3052|165.995|26.6993
|3053|165.973|26.8653
|3054|165.951|27.0313
|3055|165.929|27.1972
|3056|165.906|27.3631
|3057|165.884|27.529
|3058|165.86|27.6949
|3059|165.837|27.8608
|3060|165.814|28.0266
|3061|165.79|28.1924
|3062|165.766|28.3582
|3063|165.741|28.5239
|3064|165.717|28.6896
|3065|165.692|28.8553
|3066|165.666|29.021
|3067|165.641|29.1867
|3068|165.615|29.3523
|3069|165.589|29.5179
|3070|165.563|29.6835
|3071|165.536|29.849
|3072|165.509|30.0146
|3073|165.482|30.18
|3074|165.454|30.3455
|3075|165.427|30.511
|3076|165.399|30.6764
|3077|165.37|30.8418
|3078|165.342|31.0071
|3079|165.313|31.1724
|3080|165.283|31.3377
|3081|165.254|31.503
|3082|165.224|31.6682
|3083|165.194|31.8335
|3084|165.164|31.9986
|3085|165.133|32.1638
|3086|165.102|32.3289
|3087|165.071|32.494
|3088|165.039|32.659
|3089|165.007|32.8241
|3090|164.975|32.9891
|3091|164.942|33.154
|3092|164.909|33.3189
|3093|164.876|33.4838
|3094|164.843|33.6487
|3095|164.809|33.8135
|3096|164.775|33.9783
|3097|164.741|34.1431
|3098|164.706|34.3078
|3099|164.671|34.4725
|3100|164.636|34.6371
|3101|164.6|34.8017
|3102|164.564|34.9663
|3103|164.528|35.1309
|3104|164.491|35.2954
|3105|164.454|35.4599
|3106|164.417|35.6243
|3107|164.379|35.7887
|3108|164.341|35.9531
|3109|164.303|36.1174
|3110|164.265|36.2817
|3111|164.226|36.4459
|3112|164.186|36.6101
|3113|164.147|36.7743
|3114|164.107|36.9384
|3115|164.067|37.1025
|3116|164.026|37.2665
|3117|163.985|37.4305
|3118|163.944|37.5945
|3119|163.903|37.7584
|3120|163.861|37.9223
|3121|163.818|38.0862
|3122|163.776|38.2499
|3123|163.733|38.4137
|3124|163.69|38.5774
|3125|163.646|38.7411
|3126|163.602|38.9047
|3127|163.558|39.0683
|3128|163.513|39.2318
|3129|163.468|39.3953
|3130|163.423|39.5588
|3131|163.377|39.7222
|3132|163.331|39.8855
|3133|163.285|40.0488
|3134|163.238|40.2121
|3135|163.191|40.3753
|3136|163.144|40.5385
|3137|163.096|40.7016
|3138|163.048|40.8647
|3139|162.999|41.0277
|3140|162.95|41.1907
